,business_id,category,star,BusinessAcceptsCreditCards,BusinessAcceptsBitcoin,RestaurantsPriceRange2,BikeParking,BusinessParking.garage,BusinessParking.street,BusinessParking.validated,BusinessParking.lot,BusinessParking.valet,RestaurantsDelivery,WiFi,ByAppointmentOnly,WheelchairAccessible,DogsAllowed,RestaurantsTakeOut,OutdoorSeating,Smoking,Alcohol,HappyHour,HasTV,CoatCheck,GoodForKids,Caters,RestaurantsGoodForGroups,RestaurantsReservations,GoodForMeal.dessert,GoodForMeal.latenight,GoodForMeal.lunch,GoodForMeal.dinner,GoodForMeal.brunch,GoodForMeal.breakfast,DriveThru,RestaurantsAttire,Ambience.touristy,Ambience.hipster,Ambience.romantic,Ambience.divey,Ambience.intimate,Ambience.trendy,Ambience.upscale,Ambience.classy,Ambience.casual,NoiseLevel,RestaurantsTableService,HairSpecializesIn.straightperms,HairSpecializesIn.coloring,HairSpecializesIn.extensions,HairSpecializesIn.africanamerican,HairSpecializesIn.curly,HairSpecializesIn.kids,HairSpecializesIn.perms,HairSpecializesIn.asian,BestNights.monday,BestNights.tuesday,BestNights.friday,BestNights.wednesday,BestNights.thursday,BestNights.sunday,BestNights.saturday,GoodForDancing,Music.dj,Music.background_music,Music.no_music,Music.jukebox,Music.live,Music.video,Music.karaoke,AcceptsInsurance,BYOBCorkage,Corkage,BusinessParking,AgesAllowed,BYOB
254,PVWAfylr4jBEw5ai-6kQBw,"Wedding Planning, Gift Shops, Flowers & Gifts, Food, Shopping, Candy Stores, Event Planning & Services, Specialty Food, Chocolatiers & Shops, Health Markets",3.5,True,False,2,True,False,False,False,True,False,True,,,True,False,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,e9Op4hq-pAdrrhDZg9-S8w,"Bridal, Event Planning & Services, Personal Shopping, Shopping, Fashion, Women's Clothing, Sewing & Alterations, Local Services, Wedding Planning, Jewelry",4.5,True,,2,True,False,False,False,True,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Lv_TW-ZWoYGWqfF-nO_OAA,"Shopping, Fashion, Bespoke Clothing, Formal Wear, Event Planning & Services, Wedding Planning, Bridal, Beauty & Spas, Sewing & Alterations, Makeup Artists, Women's Clothing, Local Services",5.0,True,,1,True,False,True,False,False,False,,u'free',True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,iMMSRQnplvR5IKMyn_z38Q,"Specialty Food, Restaurants, Personal Chefs, Food Delivery Services, Caterers, Food, Party & Event Planning, Event Planning & Services, Pop-Up Restaurants, Wedding Planning, Personal Shopping, Shopping",5.0,True,False,,,,,,,,True,u'no',,False,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,eOGZyyO13XIpuphAmbb8Bg,"Bridal, Shopping, Formal Wear, Sewing & Alterations, Event Planning & Services, Fashion, Wedding Planning, Local Services",4.5,True,,2,True,False,False,False,True,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,MKos_oumm8O53TJtckwYqQ,"Party Equipment Rentals, Event Photography, Wedding Planning, Event Planning & Services, Photo Booth Rentals, Photographers",5.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,9r8U_0unOJqIAUwtOBd2ZQ,"Caterers, Event Planning & Services, Wedding Planning",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,_dE40uuDL_-9N3Kgl9o5Vg,"Wedding Planning, Tours, Hotels & Travel, Travel Services, Airlines, Event Planning & Services, Boat Charters, Transportation",4.5,,,,,,,,,,,u'free',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,RbxsGXKFUZt7HzZDQDPfvQ,"Photographers, DJs, Event Planning & Services, Videographers, Event Photography, Wedding Planning",1.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,-ZIbZx4yH-6u4ZEjqiJw_Q,"Wedding Planning, Event Planning & Services, Party & Event Planning",3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,A1cs8eNogPBBvFJlkHBb7Q,"Travel Services, Hotels & Travel, Professional Services, Transportation, Event Planning & Services, Wedding Planning, Limos, Wine Tours, Party Bus Rentals, Airport Shuttles, Tours",5.0,True,False,,,,,,,,,u'free',True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,XP1cR1ZBjHEDOQ0qDlyTQw,"Wedding Planning, Event Planning & Services, Officiants",5.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Byh9Gw1Iv5cnwezusLegHQ,"Wedding Planning, Event Planning & Services",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,4CxF8c3MB7VAdY8zFb2cZQ,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",3.5,True,,1,True,False,True,False,False,False,False,,False,True,,True,False,,u'none',False,,,True,False,True,False,,,,,,,,'casual',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'yes_free',False,,,
271,UOeGskWOx2C2H5V5KPmUQg,"Floral Designers, Gift Shops, Event Planning & Services, Wedding Planning, Flowers & Gifts, Truck Rental, Arts & Crafts, Florists, Automotive, Cards & Stationery, Shopping",3.0,True,,2,True,False,True,False,False,False,None,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,yI2BukJ0KnlBlJcEm8xlPQ,"Wedding Planning, Photographers, Event Planning & Services",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,m6ETWggfor9x_HBWPan-Ng,"Nurseries & Gardening, Florists, Floral Designers, Flowers & Gifts, Home & Garden, Event Planning & Services, Wedding Planning, Shopping",4.5,True,False,2,True,False,False,False,True,False,None,u'free',,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,K9pqClkbBWbfNI-C0IEwOw,"Event Planning & Services, Wedding Planning, DJs",4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,dZ2nwf4tyZKyCTdrNxsF4w,"Performing Arts, Trainers, Active Life, Fitness & Instruction, Arts & Entertainment, Specialty Schools, Dance Studios, Education, Event Planning & Services, Dance Schools, Wedding Planning",5.0,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Ts448dGVJ-bwr1JFcCTS3A,"Wedding Planning, Party & Event Planning, Event Planning & Services",5.0,True,False,,,,,,,,,u'no',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,E0bypmkKUiu-6QHNg0ngNw,"Party & Event Planning, Wedding Planning, Event Planning & Services",4.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,OFs1nclyPX83OczjKOruQw,"Event Planning & Services, Beauty & Spas, Shopping, Cosmetics & Beauty Supply, Makeup Artists, Eyelash Service, Wedding Planning",5.0,True,False,3,False,True,True,True,True,True,,u'no',True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,LQXL5hkNMP_0abqoRIOk5Q,"Party & Event Planning, Party Equipment Rentals, Party Supplies, Event Planning & Services, Wedding Planning",3.5,True,False,,,,,,,,,u'no',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Lw8S-koydQUGqa4-yfFyOg,"Wedding Planning, Bridal, Event Planning & Services, Makeup Artists, Beauty & Spas, Shopping",5.0,True,False,2,False,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,SzmjClKKcnhAxAFNFzg8jA,"Wholesale Stores, Party Equipment Rentals, Party Supplies, Bridal, Wedding Planning, Thrift Stores, Event Planning & Services, Shopping",3.0,True,False,1,True,False,False,False,True,False,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,swPl5uPDnVlhK-NmxydEWQ,"Wedding Planning, Flowers & Gifts, Florists, Shopping, Event Planning & Services",5.0,True,,,,False,False,False,True,False,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,wclM96CBv6CgOeARaA_fkw,"Officiants, Event Planning & Services, Venues & Event Spaces, Wedding Planning",5.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,--vPNAA8d8UUruvuO0KjrA,"Home & Garden, Floral Designers, Flowers & Gifts, Florists, Shopping, Event Planning & Services, Wedding Planning",4.5,,,2,True,False,True,False,False,False,None,u'free',False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,ZIHwhbt-IDY9zaeOw-QsMQ,"Florists, Shopping, Event Planning & Services, Flowers & Gifts, Wedding Planning",2.0,True,,2,True,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,
286,B8yPtcgzked00yp0TSShsA,"Party & Event Planning, Event Planning & Services, Venues & Event Spaces, Wedding Planning",2.5,True,,,,,,,,,,u'free',,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,TsEwnzvhkPCzfizM_XCp7g,"Party Supplies, Home Decor, Event Planning & Services, Home & Garden, Wedding Planning, Shopping",2.0,True,False,1,False,False,False,False,True,False,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,4_UWIqXb-sw3mh2m3KtlgQ,"Shopping, Event Planning & Services, Florists, Wedding Planning, Flowers & Gifts",5.0,True,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,
289,hmVclTeBOHEsRNt4WqgncQ,"Professional Services, Event Planning & Services, Officiants, Wedding Planning",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,yit_bAX7EgPKcWFJlzlVtg,"Shopping, Event Planning & Services, Floral Designers, Florists, Wedding Planning, Flowers & Gifts",2.5,True,,4,True,False,False,False,False,False,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,QNoTCp-q7TG4ZpZjcY9o_g,"Party & Event Planning, Wedding Planning, Event Planning & Services",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,OhSae7MfjuDOe_kfC5wiVA,"Event Planning & Services, Party Equipment Rentals, Wedding Planning, Arts & Entertainment, Party & Event Planning, Professional Services",3.5,True,False,,,,,,,,,u'no',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,J0TzBDv9XDoNJft63z6FXA,"Event Planning & Services, Venues & Event Spaces, Wedding Planning",4.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Z-Hy_osDRkHywc0fqE3VPw,"Event Planning & Services, Event Photography, Photographers, Session Photography, Wedding Planning",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,bu2l1pvQZRKxj9uo-bTWDg,"Dance Studios, Education, Wedding Planning, Fitness & Instruction, Dance Schools, Performing Arts, Active Life, Specialty Schools, Event Planning & Services, Arts & Entertainment",5.0,,,,True,False,True,False,False,False,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,lChMQYnkd4VMrqtNr88UuA,"Hair Removal, Hair Salons, Hair Stylists, Beauty & Spas, Waxing, Bridal, Shopping, Makeup Artists, Event Planning & Services, Wedding Planning",4.0,True,,,True,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,FH_EHuSwyYavtZMrssBMTA,"Event Planning & Services, Venues & Event Spaces, Hotels & Travel, Vacation Rentals, Wedding Planning",4.5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,4pkop23wHSdYB4jqgxcjiA,"Flowers & Gifts, Florists, Shopping, Wedding Planning, Event Planning & Services",5.0,True,,2,True,False,True,False,False,False,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,RN_jaCJJdFBB5Kmvdd-lNA,"Florists, Shopping, Floral Designers, Flowers & Gifts, Wedding Planning, Event Planning & Services, Home & Garden, Home Decor",5.0,True,False,1,True,False,True,False,False,False,None,u'free',False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,TSXpfcTj3fUKnpsBCfFeng,"Event Planning & Services, Bridal, Shopping, Fashion, Wedding Planning, Formal Wear",3.0,True,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,swg-lEebzkcInsdq1prrfw,"Hotels & Travel, Airport Shuttles, Party Bus Rentals, Event Planning & Services, Transportation, Limos, Wedding Planning",2.5,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PiMAYxqyscPx-rvwQjnU3g,"Florists, Event Planning & Services, Flowers & Gifts, Wedding Planning, Shopping",5.0,False,False,2,True,False,False,False,True,False,None,,,True,True,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,lUnHecRcNTaTy7U2_xC6PA,"Wedding Planning, Session Photography, Event Photography, Event Planning & Services, Photographers",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,IdlWPZDDdkmTiecPb0C0sA,"Party Equipment Rentals, Party Supplies, Wedding Planning, Event Planning & Services, Party & Event Planning",4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,mwQuhGIj1l816YCranUsUw,"Party & Event Planning, Wedding Planning, Event Planning & Services",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,ipwfp6EellzLrevvL-o2Yw,"Venues & Event Spaces, Wedding Planning, Event Planning & Services",4.5,True,False,,,,,,,,,u'free',True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Vad02F4uBv9jBZw3lfVcGg,"Fashion, Women's Clothing, Shopping, Event Planning & Services, Bridal, Wedding Planning",4.0,True,,2,False,False,False,False,True,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,ukeHORr8-tF_Y3OrHXSBYA,"Wedding Planning, Ticket Sales, Dance Clubs, Nightlife, Party & Event Planning, Arts & Entertainment, Performing Arts, Adult Entertainment, Striptease Dancers, Event Planning & Services",4.5,True,False,2,True,False,False,False,True,False,,u'free',True,True,,,True,u'outdoor',u'full_bar',,True,False,False,,True,None,,,,,,,,,False,False,False,False,False,False,False,True,True,u'very_loud',,,,,,,,,,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,,,,,,
314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,4rrjlL0c9MMeDF9Vj3e4mw,"Wedding Planning, Event Planning & Services, Education, Restaurants, Social Clubs, Arts & Entertainment, American (New), Colleges & Universities, Venues & Event Spaces",4.0,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,w-HXIQoHA98lhOtRMAzbfQ,"Venues & Event Spaces, Golf, Arts & Entertainment, Event Planning & Services, Active Life, Wedding Planning, Country Clubs",4.5,True,,,,,,,,,,u'free',True,,True,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,fmxdlDwMk83GPxSjYSKiVQ,"Event Planning & Services, Party Equipment Rentals, Party & Event Planning, Party Supplies, Wedding Planning",4.5,True,,,,,,,,,,u'free',False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,vS428OgfP6pSftjSfghjmA,"Venues & Event Spaces, Wedding Planning, Event Planning & Services, Caterers, Party & Event Planning",4.0,None,False,,None,,,,,,None,None,,,,None,None,,None,,None,,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,
319,5fiarYv8Xr5wiKZPgHnA3Q,"Wedding Planning, Food, Bakeries, Event Planning & Services, Desserts",2.5,True,,3,,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,tMwwX-89WCZne10h1aFY8w,"Wedding Planning, Video/Film Production, Event Planning & Services, Photographers, Videographers, Professional Services",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,GLv7PEqqPrq1g5L1IezVPg,"Wedding Planning, Venues & Event Spaces, Golf, Golf Lessons, Fitness & Instruction, Restaurants, Active Life, Event Planning & Services",3.5,True,,,True,False,False,False,False,False,False,u'free',True,,,True,True,,u'full_bar',,True,,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,LfLNQC_C7xlnC_ojHMI7fw,"Desserts, Cupcakes, Food, Wedding Planning, Bakeries, Event Planning & Services",4.0,True,,2,True,False,True,False,False,False,True,,,,False,True,,,'none',False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,5RL8XVoF7f6AkihhPZAOsg,"Wedding Planning, Event Planning & Services, Beer, Wine & Spirits, Caterers, Food, Bartenders, Party Equipment Rentals, Party & Event Planning",4.5,True,,,,,,,,,,u'free',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,_bCJGa_5IWSRGD825ZDFNQ,"Event Planning & Services, Wedding Planning, Florists, Shopping, Flowers & Gifts",4.5,True,,2,,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2-G2xW0ubxKLMa1CQU2HHA,"Wedding Planning, Party & Event Planning, Event Planning & Services",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,iuvo8RmL0EM-4NQx7Gn3wA,"Financial Services, Shopping, Florists, Flowers & Gifts, Wedding Planning, Party & Event Planning, Event Planning & Services",4.5,True,,2,True,False,False,False,True,False,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,qOMAgK8f-gjMYXrvSt6FGg,"Event Planning & Services, Flowers & Gifts, Florists, Shopping, Nurseries & Gardening, Home & Garden, Wedding Planning",3.5,True,,2,True,False,True,False,False,False,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PXMriZLbhBsCAFaqiUqsDg,"Event Planning & Services, Wedding Planning, Flowers & Gifts, Florists, Gift Shops, Shopping",3.5,True,,2,,False,True,False,False,False,None,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,h9GntUu6-mekPzakUY1FoQ,"Cupcakes, Arts & Crafts, Shopping, Event Planning & Services, Bakeries, Food, Education, Cooking Classes, Wedding Planning, Specialty Schools, Cooking Schools, Custom Cakes",4.0,True,False,2,True,False,False,False,True,False,True,,,True,,False,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,u5e83Dxu4zJZOt-zCiH_sg,"American (New), Restaurants, Event Planning & Services, Caterers, Food Delivery Services, Wedding Planning, Food, Party & Event Planning",5.0,True,False,2,,False,False,False,False,False,True,u'no',True,,,True,False,,u'none',,False,,True,True,True,False,,,,,,,,u'casual',False,False,False,False,False,False,False,False,False,u'quiet',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,GhNMPLUd4PewuH7qD1QyXw,"Party & Event Planning, Wedding Planning, Event Planning & Services",1.0,True,,,,False,False,False,True,False,,'free',,,,,,'outdoor',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,6YTR6EjinD0jNx029kds2Q,"Food, Bakeries, Wedding Planning, Event Planning & Services, Desserts, Caterers, Custom Cakes",4.5,True,False,2,False,,,,,,True,,,False,False,False,,,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,
334,vxZqShwSOaHZB95-vs1Kdw,"Community Service/Non-Profit, Churches, Event Planning & Services, Venues & Event Spaces, Religious Organizations, Local Services, Shopping, Musical Instruments & Teachers, Wedding Chapels",4.5,True,,,,,,,,,,u'free',False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,yDSd3bhWZPZC_CvEqNadYg,"Flowers & Gifts, Florists, Shopping, Wedding Planning, Event Planning & Services",5.0,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,_qAq7GI1d1l6WZnURSvJOw,"Restaurants, Nightlife, Wedding Planning, American (New), Wine Bars, Cocktail Bars, Bars, Event Planning & Services, Venues & Event Spaces",4.5,True,False,,True,False,True,False,True,False,None,u'free',False,True,True,True,True,u'no',u'full_bar',True,False,False,,True,,True,,,,,,,,,False,False,False,False,False,False,False,True,False,,True,,,,,,,,,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,,,,,,
337,IPD5fR3YWxtt_Zn1LkYV1A,"Event Planning & Services, Officiants, Wedding Planning",5.0,True,False,,,,,,,,,u'no',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,8vCQZH8NalpwfHBvFy2jiA,"Flowers & Gifts, Shopping, Florists, Event Planning & Services, Wedding Planning",4.5,True,,2,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,dysrdFZNFYqA37L97-xpFA,"Shopping, Florists, Wedding Planning, Flowers & Gifts, Event Planning & Services",4.0,True,,2,True,False,False,False,True,False,None,u'free',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,xb6N6sOQZ6yMTCzmTFqKAA,"Wedding Planning, Event Planning & Services, Party & Event Planning",4.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Jmt91QWeOs4X3oe7ELF5TQ,"Session Photography, Wedding Planning, Event Planning & Services, Professional Services, Event Photography, Photographers",2.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
